name;cvc5-runtime;cvc5-result;z3-runtime;z3-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-97c3742-runtime;z3-noodler-97c3742-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_95.smt2;0.38; unsat;0.06; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_19.smt2;0.07; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.01; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_127.smt2;4.83; sat;0.35; sat;TO;TO;TO;TO;ERR;ERR;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_198.smt2;0.44; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_183.smt2;1.29; unsat;0.06; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_93.smt2;0.01; sat;0.03; sat;0.01; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_162.smt2;0.06; sat;1.15; sat;0.03; sat;0.03; sat;0.03; sat;0.05; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_12.smt2;2.08; sat;0.03; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_193.smt2;1.56; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_108.smt2;0.17; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_187.smt2;0.14; unsat;0.06; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_59.smt2;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_65.smt2;0.02; sat;0.02; sat;0.04; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_9.smt2;0.51; sat;0.1; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_200.smt2;0.37; sat;0.92; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_15.smt2;3.15; sat;0.09; sat;1.09; sat;1.08; sat;0.82; sat;0.84; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_121.smt2;2.51; unsat;0.09; unsat;TO;TO;TO;TO;ERR;ERR;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_136.smt2;1.96; sat;0.13; sat;0.06; sat;0.07; sat;0.06; sat;0.06; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_153.smt2;0.05; sat;0.02; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_120.smt2;2.18; unsat;0.06; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_55.smt2;3.03; sat;0.11; sat;6.93; sat;TO;TO;1.68; sat;1.45; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_60.smt2;0.02; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_163.smt2;2.85; sat;0.03; sat;0.02; sat;0.05; sat;0.05; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_106.smt2;3.77; sat;0.16; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_88.smt2;3.01; unsat;0.07; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_53.smt2;9.79; unsat;0.07; unsat;0.07; unsat;0.02; unsat;0.06; unsat;0.06; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_76.smt2;1.24; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.05; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_26.smt2;5.85; sat;0.8; sat;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_35.smt2;0.06; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_63.smt2;2.62; sat;0.62; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_24.smt2;0.3; unsat;0.05; unsat;0.01; unsat;0.04; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_169.smt2;5.38; sat;0.43; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_178.smt2;0.05; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_18.smt2;0.07; sat;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_152.smt2;0.34; unsat;0.04; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_161.smt2;0.08; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.0; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_191.smt2;0.09; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_170.smt2;2.96; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_164.smt2;0.49; sat;0.07; sat;0.04; sat;0.06; sat;0.05; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_21.smt2;0.04; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_131.smt2;0.06; unsat;0.05; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_32.smt2;0.06; sat;0.06; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_8.smt2;0.0; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_146.smt2;0.3; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_62.smt2;0.35; sat;0.03; sat;0.17; sat;0.16; sat;0.11; sat;0.14; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_5.smt2;0.01; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.01; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_57.smt2;0.16; unsat;0.04; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_107.smt2;0.24; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_43.smt2;0.03; sat;0.04; sat;0.01; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_79.smt2;1.1; unsat;0.08; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_124.smt2;1.07; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_123.smt2;0.14; unsat;0.06; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_110.smt2;16.03; sat;0.18; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_2.smt2;0.04; sat;0.03; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_195.smt2;0.0; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_52.smt2;0.13; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_46.smt2;0.82; unsat;0.07; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_104.smt2;0.06; unsat;0.15; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.05; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_92.smt2;0.02; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_6.smt2;0.08; sat;0.01; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_16.smt2;5.86; unsat;0.08; unsat;0.05; unsat;0.06; unsat;0.07; unsat;0.05; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_13.smt2;0.31; sat;0.06; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_151.smt2;0.17; sat;0.03; sat;18.65; sat;36.29; sat;20.65; sat;13.29; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_10.smt2;0.36; unsat;0.07; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_56.smt2;0.06; unsat;0.05; unsat;0.04; unsat;0.01; unsat;0.02; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_75.smt2;4.8; sat;0.11; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_23.smt2;0.04; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_133.smt2;0.01; sat;0.04; sat;0.02; sat;0.04; sat;0.02; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_128.smt2;2.91; unsat;0.07; unsat;0.04; unsat;0.05; unsat;0.07; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_91.smt2;0.08; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_89.smt2;0.56; unsat;0.07; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.05; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_143.smt2;0.03; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_180.smt2;0.28; unsat;0.06; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_17.smt2;0.14; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_30.smt2;0.05; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
